batch_name,set_or_batch_number,local_image_filename,safe_hosted_filename,local_image_path,relative_hosting_path,public_image_url,image_position,image_size_bytes,hosting_status,notes
fw103rdset_batch_14,103,fw103rdset_batch_14_medium-heavy-two-giant-peacocks-vintage-chenille-bathrobe-up_img05_2026-05-27_162608.png,fw103rdset-batch-14_05_fw103rdset-batch-14-medium-heavy-two-giant-peacocks-vintage-chenille-b.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw103rdset_batch_14/Cropped_Images/fw103rdset_batch_14_medium-heavy-two-giant-peacocks-vintage-chenille-bathrobe-up_img05_2026-05-27_162608.png,images/fw103rdset-batch-14_05_fw103rdset-batch-14-medium-heavy-two-giant-peacocks-vintage-chenille-b.jpg,,5,215718,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw103rdset_batch_14,103,fw103rdset_batch_14_medium-heavy-two-giant-peacocks-vintage-chenille-bathrobe-up_img06_2026-05-27_162613.png,fw103rdset-batch-14_06_fw103rdset-batch-14-medium-heavy-two-giant-peacocks-vintage-chenille-b.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw103rdset_batch_14/Cropped_Images/fw103rdset_batch_14_medium-heavy-two-giant-peacocks-vintage-chenille-bathrobe-up_img06_2026-05-27_162613.png,images/fw103rdset-batch-14_06_fw103rdset-batch-14-medium-heavy-two-giant-peacocks-vintage-chenille-b.jpg,,6,158581,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw103rdset_batch_14,103,fw103rdset_batch_14_medium-heavy-two-giant-peacocks-vintage-chenille-bathrobe-up_img07_2026-05-27_162618.png,fw103rdset-batch-14_07_fw103rdset-batch-14-medium-heavy-two-giant-peacocks-vintage-chenille-b.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw103rdset_batch_14/Cropped_Images/fw103rdset_batch_14_medium-heavy-two-giant-peacocks-vintage-chenille-bathrobe-up_img07_2026-05-27_162618.png,images/fw103rdset-batch-14_07_fw103rdset-batch-14-medium-heavy-two-giant-peacocks-vintage-chenille-b.jpg,,7,194944,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw103rdset_batch_14,103,fw103rdset_batch_14_medium-heavy-two-giant-peacocks-vintage-chenille-bathrobe-up_img08_2026-05-27_162622.png,fw103rdset-batch-14_08_fw103rdset-batch-14-medium-heavy-two-giant-peacocks-vintage-chenille-b.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw103rdset_batch_14/Cropped_Images/fw103rdset_batch_14_medium-heavy-two-giant-peacocks-vintage-chenille-bathrobe-up_img08_2026-05-27_162622.png,images/fw103rdset-batch-14_08_fw103rdset-batch-14-medium-heavy-two-giant-peacocks-vintage-chenille-b.jpg,,8,145439,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw104thset_batch_15,104,fw104thset_batch_15_medium-plush-and-heavy-green-goddess-vintage-chenille-bathro_img01_2026-05-27_162428.png,fw104thset-batch-15_01_fw104thset-batch-15-medium-plush-and-heavy-green-goddess-vintage-cheni.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw104thset_batch_15/Cropped_Images/fw104thset_batch_15_medium-plush-and-heavy-green-goddess-vintage-chenille-bathro_img01_2026-05-27_162428.png,images/fw104thset-batch-15_01_fw104thset-batch-15-medium-plush-and-heavy-green-goddess-vintage-cheni.jpg,,1,228741,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw104thset_batch_15,104,fw104thset_batch_15_medium-plush-and-heavy-green-goddess-vintage-chenille-bathro_img02_2026-05-27_162434.png,fw104thset-batch-15_02_fw104thset-batch-15-medium-plush-and-heavy-green-goddess-vintage-cheni.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw104thset_batch_15/Cropped_Images/fw104thset_batch_15_medium-plush-and-heavy-green-goddess-vintage-chenille-bathro_img02_2026-05-27_162434.png,images/fw104thset-batch-15_02_fw104thset-batch-15-medium-plush-and-heavy-green-goddess-vintage-cheni.jpg,,2,207159,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw104thset_batch_15,104,fw104thset_batch_15_medium-plush-and-heavy-green-goddess-vintage-chenille-bathro_img03_2026-05-27_162439.png,fw104thset-batch-15_03_fw104thset-batch-15-medium-plush-and-heavy-green-goddess-vintage-cheni.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw104thset_batch_15/Cropped_Images/fw104thset_batch_15_medium-plush-and-heavy-green-goddess-vintage-chenille-bathro_img03_2026-05-27_162439.png,images/fw104thset-batch-15_03_fw104thset-batch-15-medium-plush-and-heavy-green-goddess-vintage-cheni.jpg,,3,160401,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw104thset_batch_15,104,fw104thset_batch_15_medium-plush-and-heavy-green-goddess-vintage-chenille-bathro_img04_2026-05-27_162444.png,fw104thset-batch-15_04_fw104thset-batch-15-medium-plush-and-heavy-green-goddess-vintage-cheni.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw104thset_batch_15/Cropped_Images/fw104thset_batch_15_medium-plush-and-heavy-green-goddess-vintage-chenille-bathro_img04_2026-05-27_162444.png,images/fw104thset-batch-15_04_fw104thset-batch-15-medium-plush-and-heavy-green-goddess-vintage-cheni.jpg,,4,200489,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw104thset_batch_15,104,fw104thset_batch_15_medium-plush-and-heavy-green-goddess-vintage-chenille-bathro_img05_2026-05-27_162449.png,fw104thset-batch-15_05_fw104thset-batch-15-medium-plush-and-heavy-green-goddess-vintage-cheni.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw104thset_batch_15/Cropped_Images/fw104thset_batch_15_medium-plush-and-heavy-green-goddess-vintage-chenille-bathro_img05_2026-05-27_162449.png,images/fw104thset-batch-15_05_fw104thset-batch-15-medium-plush-and-heavy-green-goddess-vintage-cheni.jpg,,5,162967,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw104thset_batch_15,104,fw104thset_batch_15_medium-plush-and-heavy-green-goddess-vintage-chenille-bathro_img06_2026-05-27_162454.png,fw104thset-batch-15_06_fw104thset-batch-15-medium-plush-and-heavy-green-goddess-vintage-cheni.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw104thset_batch_15/Cropped_Images/fw104thset_batch_15_medium-plush-and-heavy-green-goddess-vintage-chenille-bathro_img06_2026-05-27_162454.png,images/fw104thset-batch-15_06_fw104thset-batch-15-medium-plush-and-heavy-green-goddess-vintage-cheni.jpg,,6,197612,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw104thset_batch_15,104,fw104thset_batch_15_medium-plush-and-heavy-green-goddess-vintage-chenille-bathro_img07_2026-05-27_162459.png,fw104thset-batch-15_07_fw104thset-batch-15-medium-plush-and-heavy-green-goddess-vintage-cheni.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw104thset_batch_15/Cropped_Images/fw104thset_batch_15_medium-plush-and-heavy-green-goddess-vintage-chenille-bathro_img07_2026-05-27_162459.png,images/fw104thset-batch-15_07_fw104thset-batch-15-medium-plush-and-heavy-green-goddess-vintage-cheni.jpg,,7,223685,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw104thset_batch_15,104,fw104thset_batch_15_medium-plush-and-heavy-green-goddess-vintage-chenille-bathro_img08_2026-05-27_162504.png,fw104thset-batch-15_08_fw104thset-batch-15-medium-plush-and-heavy-green-goddess-vintage-cheni.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw104thset_batch_15/Cropped_Images/fw104thset_batch_15_medium-plush-and-heavy-green-goddess-vintage-chenille-bathro_img08_2026-05-27_162504.png,images/fw104thset-batch-15_08_fw104thset-batch-15-medium-plush-and-heavy-green-goddess-vintage-cheni.jpg,,8,195636,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw104thset_batch_15,104,fw104thset_batch_15_medium-plush-and-heavy-green-goddess-vintage-chenille-bathro_img09_2026-05-27_162509.png,fw104thset-batch-15_09_fw104thset-batch-15-medium-plush-and-heavy-green-goddess-vintage-cheni.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw104thset_batch_15/Cropped_Images/fw104thset_batch_15_medium-plush-and-heavy-green-goddess-vintage-chenille-bathro_img09_2026-05-27_162509.png,images/fw104thset-batch-15_09_fw104thset-batch-15-medium-plush-and-heavy-green-goddess-vintage-cheni.jpg,,9,159310,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw105thset_batch_16,105,fw105thset_batch_16_xl-very-heavy-snd-plush-english-rose-vintage-chenille-bathro_img01_2026-05-27_162251.png,fw105thset-batch-16_01_fw105thset-batch-16-xl-very-heavy-snd-plush-english-rose-vintage-cheni.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw105thset_batch_16/Cropped_Images/fw105thset_batch_16_xl-very-heavy-snd-plush-english-rose-vintage-chenille-bathro_img01_2026-05-27_162251.png,images/fw105thset-batch-16_01_fw105thset-batch-16-xl-very-heavy-snd-plush-english-rose-vintage-cheni.jpg,,1,245037,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw105thset_batch_16,105,fw105thset_batch_16_xl-very-heavy-snd-plush-english-rose-vintage-chenille-bathro_img02_2026-05-27_162256.png,fw105thset-batch-16_02_fw105thset-batch-16-xl-very-heavy-snd-plush-english-rose-vintage-cheni.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw105thset_batch_16/Cropped_Images/fw105thset_batch_16_xl-very-heavy-snd-plush-english-rose-vintage-chenille-bathro_img02_2026-05-27_162256.png,images/fw105thset-batch-16_02_fw105thset-batch-16-xl-very-heavy-snd-plush-english-rose-vintage-cheni.jpg,,2,202787,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw105thset_batch_16,105,fw105thset_batch_16_xl-very-heavy-snd-plush-english-rose-vintage-chenille-bathro_img03_2026-05-27_162301.png,fw105thset-batch-16_03_fw105thset-batch-16-xl-very-heavy-snd-plush-english-rose-vintage-cheni.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw105thset_batch_16/Cropped_Images/fw105thset_batch_16_xl-very-heavy-snd-plush-english-rose-vintage-chenille-bathro_img03_2026-05-27_162301.png,images/fw105thset-batch-16_03_fw105thset-batch-16-xl-very-heavy-snd-plush-english-rose-vintage-cheni.jpg,,3,166075,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw105thset_batch_16,105,fw105thset_batch_16_xl-very-heavy-snd-plush-english-rose-vintage-chenille-bathro_img04_2026-05-27_162306.png,fw105thset-batch-16_04_fw105thset-batch-16-xl-very-heavy-snd-plush-english-rose-vintage-cheni.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw105thset_batch_16/Cropped_Images/fw105thset_batch_16_xl-very-heavy-snd-plush-english-rose-vintage-chenille-bathro_img04_2026-05-27_162306.png,images/fw105thset-batch-16_04_fw105thset-batch-16-xl-very-heavy-snd-plush-english-rose-vintage-cheni.jpg,,4,208895,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw105thset_batch_16,105,fw105thset_batch_16_xl-very-heavy-snd-plush-english-rose-vintage-chenille-bathro_img05_2026-05-27_162310.png,fw105thset-batch-16_05_fw105thset-batch-16-xl-very-heavy-snd-plush-english-rose-vintage-cheni.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw105thset_batch_16/Cropped_Images/fw105thset_batch_16_xl-very-heavy-snd-plush-english-rose-vintage-chenille-bathro_img05_2026-05-27_162310.png,images/fw105thset-batch-16_05_fw105thset-batch-16-xl-very-heavy-snd-plush-english-rose-vintage-cheni.jpg,,5,196755,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw105thset_batch_16,105,fw105thset_batch_16_xl-very-heavy-snd-plush-english-rose-vintage-chenille-bathro_img06_2026-05-27_162320.png,fw105thset-batch-16_06_fw105thset-batch-16-xl-very-heavy-snd-plush-english-rose-vintage-cheni.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw105thset_batch_16/Cropped_Images/fw105thset_batch_16_xl-very-heavy-snd-plush-english-rose-vintage-chenille-bathro_img06_2026-05-27_162320.png,images/fw105thset-batch-16_06_fw105thset-batch-16-xl-very-heavy-snd-plush-english-rose-vintage-cheni.jpg,,6,237875,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw105thset_batch_16,105,fw105thset_batch_16_xl-very-heavy-snd-plush-english-rose-vintage-chenille-bathro_img07_2026-05-27_162325.png,fw105thset-batch-16_07_fw105thset-batch-16-xl-very-heavy-snd-plush-english-rose-vintage-cheni.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw105thset_batch_16/Cropped_Images/fw105thset_batch_16_xl-very-heavy-snd-plush-english-rose-vintage-chenille-bathro_img07_2026-05-27_162325.png,images/fw105thset-batch-16_07_fw105thset-batch-16-xl-very-heavy-snd-plush-english-rose-vintage-cheni.jpg,,7,187320,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw105thset_batch_16,105,fw105thset_batch_16_xl-very-heavy-snd-plush-english-rose-vintage-chenille-bathro_img08_2026-05-27_162331.png,fw105thset-batch-16_08_fw105thset-batch-16-xl-very-heavy-snd-plush-english-rose-vintage-cheni.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw105thset_batch_16/Cropped_Images/fw105thset_batch_16_xl-very-heavy-snd-plush-english-rose-vintage-chenille-bathro_img08_2026-05-27_162331.png,images/fw105thset-batch-16_08_fw105thset-batch-16-xl-very-heavy-snd-plush-english-rose-vintage-cheni.jpg,,8,208739,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw105thset_batch_16,105,fw105thset_batch_16_xl-very-heavy-snd-plush-english-rose-vintage-chenille-bathro_img09_2026-05-27_162336.png,fw105thset-batch-16_09_fw105thset-batch-16-xl-very-heavy-snd-plush-english-rose-vintage-cheni.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw105thset_batch_16/Cropped_Images/fw105thset_batch_16_xl-very-heavy-snd-plush-english-rose-vintage-chenille-bathro_img09_2026-05-27_162336.png,images/fw105thset-batch-16_09_fw105thset-batch-16-xl-very-heavy-snd-plush-english-rose-vintage-cheni.jpg,,9,253105,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw106thset_batch_17,106,fw106thset_batch_17_mecium-soft-and-lightweight-love-you-to-the-moon-and-back-vi_img01_2026-05-27_163826.png,fw106thset-batch-17_01_fw106thset-batch-17-mecium-soft-and-lightweight-love-you-to-the-moon-a.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw106thset_batch_17/Cropped_Images/fw106thset_batch_17_mecium-soft-and-lightweight-love-you-to-the-moon-and-back-vi_img01_2026-05-27_163826.png,images/fw106thset-batch-17_01_fw106thset-batch-17-mecium-soft-and-lightweight-love-you-to-the-moon-a.jpg,,1,275829,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw106thset_batch_17,106,fw106thset_batch_17_mecium-soft-and-lightweight-love-you-to-the-moon-and-back-vi_img02_2026-05-27_163832.png,fw106thset-batch-17_02_fw106thset-batch-17-mecium-soft-and-lightweight-love-you-to-the-moon-a.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw106thset_batch_17/Cropped_Images/fw106thset_batch_17_mecium-soft-and-lightweight-love-you-to-the-moon-and-back-vi_img02_2026-05-27_163832.png,images/fw106thset-batch-17_02_fw106thset-batch-17-mecium-soft-and-lightweight-love-you-to-the-moon-a.jpg,,2,287457,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw106thset_batch_17,106,fw106thset_batch_17_mecium-soft-and-lightweight-love-you-to-the-moon-and-back-vi_img03_2026-05-27_163838.png,fw106thset-batch-17_03_fw106thset-batch-17-mecium-soft-and-lightweight-love-you-to-the-moon-a.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw106thset_batch_17/Cropped_Images/fw106thset_batch_17_mecium-soft-and-lightweight-love-you-to-the-moon-and-back-vi_img03_2026-05-27_163838.png,images/fw106thset-batch-17_03_fw106thset-batch-17-mecium-soft-and-lightweight-love-you-to-the-moon-a.jpg,,3,201327,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw106thset_batch_17,106,fw106thset_batch_17_mecium-soft-and-lightweight-love-you-to-the-moon-and-back-vi_img04_2026-05-27_163842.png,fw106thset-batch-17_04_fw106thset-batch-17-mecium-soft-and-lightweight-love-you-to-the-moon-a.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw106thset_batch_17/Cropped_Images/fw106thset_batch_17_mecium-soft-and-lightweight-love-you-to-the-moon-and-back-vi_img04_2026-05-27_163842.png,images/fw106thset-batch-17_04_fw106thset-batch-17-mecium-soft-and-lightweight-love-you-to-the-moon-a.jpg,,4,264761,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw106thset_batch_17,106,fw106thset_batch_17_mecium-soft-and-lightweight-love-you-to-the-moon-and-back-vi_img05_2026-05-27_163847.png,fw106thset-batch-17_05_fw106thset-batch-17-mecium-soft-and-lightweight-love-you-to-the-moon-a.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw106thset_batch_17/Cropped_Images/fw106thset_batch_17_mecium-soft-and-lightweight-love-you-to-the-moon-and-back-vi_img05_2026-05-27_163847.png,images/fw106thset-batch-17_05_fw106thset-batch-17-mecium-soft-and-lightweight-love-you-to-the-moon-a.jpg,,5,293264,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw106thset_batch_17,106,fw106thset_batch_17_mecium-soft-and-lightweight-love-you-to-the-moon-and-back-vi_img06_2026-05-27_163853.png,fw106thset-batch-17_06_fw106thset-batch-17-mecium-soft-and-lightweight-love-you-to-the-moon-a.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw106thset_batch_17/Cropped_Images/fw106thset_batch_17_mecium-soft-and-lightweight-love-you-to-the-moon-and-back-vi_img06_2026-05-27_163853.png,images/fw106thset-batch-17_06_fw106thset-batch-17-mecium-soft-and-lightweight-love-you-to-the-moon-a.jpg,,6,230348,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw106thset_batch_17,106,fw106thset_batch_17_mecium-soft-and-lightweight-love-you-to-the-moon-and-back-vi_img07_2026-05-27_163858.png,fw106thset-batch-17_07_fw106thset-batch-17-mecium-soft-and-lightweight-love-you-to-the-moon-a.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw106thset_batch_17/Cropped_Images/fw106thset_batch_17_mecium-soft-and-lightweight-love-you-to-the-moon-and-back-vi_img07_2026-05-27_163858.png,images/fw106thset-batch-17_07_fw106thset-batch-17-mecium-soft-and-lightweight-love-you-to-the-moon-a.jpg,,7,227905,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw106thset_batch_17,106,fw106thset_batch_17_mecium-soft-and-lightweight-love-you-to-the-moon-and-back-vi_img08_2026-05-27_163902.png,fw106thset-batch-17_08_fw106thset-batch-17-mecium-soft-and-lightweight-love-you-to-the-moon-a.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw106thset_batch_17/Cropped_Images/fw106thset_batch_17_mecium-soft-and-lightweight-love-you-to-the-moon-and-back-vi_img08_2026-05-27_163902.png,images/fw106thset-batch-17_08_fw106thset-batch-17-mecium-soft-and-lightweight-love-you-to-the-moon-a.jpg,,8,185236,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw106thset_batch_17,106,fw106thset_batch_17_mecium-soft-and-lightweight-love-you-to-the-moon-and-back-vi_img09_2026-05-27_163907.png,fw106thset-batch-17_09_fw106thset-batch-17-mecium-soft-and-lightweight-love-you-to-the-moon-a.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw106thset_batch_17/Cropped_Images/fw106thset_batch_17_mecium-soft-and-lightweight-love-you-to-the-moon-and-back-vi_img09_2026-05-27_163907.png,images/fw106thset-batch-17_09_fw106thset-batch-17-mecium-soft-and-lightweight-love-you-to-the-moon-a.jpg,,9,236530,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw107thset_batch_18,107,fw107thset_batch_18_small-plush-and-heavy-sunrise-in-the-garden-vintage-chenille_img01_2026-05-27_163651.png,fw107thset-batch-18_01_fw107thset-batch-18-small-plush-and-heavy-sunrise-in-the-garden-vintag.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw107thset_batch_18/Cropped_Images/fw107thset_batch_18_small-plush-and-heavy-sunrise-in-the-garden-vintage-chenille_img01_2026-05-27_163651.png,images/fw107thset-batch-18_01_fw107thset-batch-18-small-plush-and-heavy-sunrise-in-the-garden-vintag.jpg,,1,276429,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw107thset_batch_18,107,fw107thset_batch_18_small-plush-and-heavy-sunrise-in-the-garden-vintage-chenille_img02_2026-05-27_163656.png,fw107thset-batch-18_02_fw107thset-batch-18-small-plush-and-heavy-sunrise-in-the-garden-vintag.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw107thset_batch_18/Cropped_Images/fw107thset_batch_18_small-plush-and-heavy-sunrise-in-the-garden-vintage-chenille_img02_2026-05-27_163656.png,images/fw107thset-batch-18_02_fw107thset-batch-18-small-plush-and-heavy-sunrise-in-the-garden-vintag.jpg,,2,227271,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw107thset_batch_18,107,fw107thset_batch_18_small-plush-and-heavy-sunrise-in-the-garden-vintage-chenille_img03_2026-05-27_163701.png,fw107thset-batch-18_03_fw107thset-batch-18-small-plush-and-heavy-sunrise-in-the-garden-vintag.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw107thset_batch_18/Cropped_Images/fw107thset_batch_18_small-plush-and-heavy-sunrise-in-the-garden-vintage-chenille_img03_2026-05-27_163701.png,images/fw107thset-batch-18_03_fw107thset-batch-18-small-plush-and-heavy-sunrise-in-the-garden-vintag.jpg,,3,173966,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw107thset_batch_18,107,fw107thset_batch_18_small-plush-and-heavy-sunrise-in-the-garden-vintage-chenille_img04_2026-05-27_163706.png,fw107thset-batch-18_04_fw107thset-batch-18-small-plush-and-heavy-sunrise-in-the-garden-vintag.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw107thset_batch_18/Cropped_Images/fw107thset_batch_18_small-plush-and-heavy-sunrise-in-the-garden-vintage-chenille_img04_2026-05-27_163706.png,images/fw107thset-batch-18_04_fw107thset-batch-18-small-plush-and-heavy-sunrise-in-the-garden-vintag.jpg,,4,195340,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
